Fluid,Amount,Empty Container,Empty Container Display Name,Empty Container Item,Filled Container,Filled Container Display Name,Filled Container Item
radon,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30093,氡单元,gregtech:gt.metaitem.01
radoxpoly,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xgt.bwMetaGeneratedGTEnhancementcapsule@861,拉多X聚合物胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsule
radoxpoly,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30979,拉多X聚合物单元,gregtech:gt.metaitem.01
rawgasoline,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30996,粗汽油单元,gregtech:gt.metaitem.01
rawstarmatter,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xgt.bwMetaGeneratedGTEnhancementcapsule@844,浓缩原始恒星等离子体混合物胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsule
rawstarmatter,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30584,浓缩原始恒星等离子体混合物单元,gregtech:gt.metaitem.01
redmud,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30743,赤泥单元,gregtech:gt.metaitem.01
refinedglue,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30726,精制胶水单元,gregtech:gt.metaitem.01
refinedglue,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xgt.bwMetaGeneratedGTEnhancementcapsule@304,精制胶水胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsule
resin,1000,1xitem.misc@8,玻璃罐,Genetics:misc,1xitem.containerCylinder@129,树脂玻璃罐,BinnieCore:containerCylinder
resin,1000,1xitem.bucket@0,桶,minecraft:bucket,1xitem.containerBucket@129,树脂桶,BinnieCore:containerBucket
resin,1000,1xitem.for.canEmpty@0,罐,Forestry:canEmpty,1xitem.containerCan@129,树脂胶囊,BinnieCore:containerCan
resin,1000,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xitem.containerRefractory@129,树脂耐火胶囊,BinnieCore:containerRefractory
resin,1000,1xitem.glassBottle@0,玻璃瓶,minecraft:glass_bottle,1xitem.containerGlass@129,树脂瓶,BinnieCore:containerGlass
resin,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xitem.containerCapsule@129,树脂胶囊,BinnieCore:containerCapsule
rhodium filter cake solution,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xgt.bwMetaGeneratedcapsule@86,铑滤饼溶液 Capsule,bartworks:gt.bwMetaGeneratedcapsule
rhodium filter cake solution,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcell@86,铑滤饼溶液单元,bartworks:gt.bwMetaGeneratedcell
rhodium salt solution,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xgt.bwMetaGeneratedcapsule@81,铑盐溶液 Capsule,bartworks:gt.bwMetaGeneratedcapsule
rhodium salt solution,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcell@81,铑盐溶液单元,bartworks:gt.bwMetaGeneratedcell
rhodium sulfate,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xgt.bwMetaGeneratedcapsule@61,硫酸铑 Capsule,bartworks:gt.bwMetaGeneratedcapsule
rhodium sulfate,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcell@61,硫酸铑单元,bartworks:gt.bwMetaGeneratedcell
rhodium sulfate solution,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xgt.bwMetaGeneratedcapsule@62,硫酸铑溶液 Capsule,bartworks:gt.bwMetaGeneratedcapsule
rhodium sulfate solution,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcell@62,硫酸铑溶液单元,bartworks:gt.bwMetaGeneratedcell
rocket_fuel,1000,1xitem.bucket@0,桶,minecraft:bucket,1xitem.bucketRocket_fuel@0,桶装火箭燃料,EnderIO:bucketRocket_fuel
rubyjuice,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30417,红宝石汁单元,gregtech:gt.metaitem.01
ruthenium tetroxide,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xgt.bwMetaGeneratedcapsule@66,四氧化钌 Capsule,bartworks:gt.bwMetaGeneratedcapsule
ruthenium tetroxide,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcell@66,四氧化钌单元,bartworks:gt.bwMetaGeneratedcell
ruthenium tetroxide solution,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xgt.bwMetaGeneratedcapsule@68,四氧化钌溶液 Capsule,bartworks:gt.bwMetaGeneratedcapsule
ruthenium tetroxide solution,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcell@68,四氧化钌溶液单元,bartworks:gt.bwMetaGeneratedcell
saltwater,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30692,盐水单元,gregtech:gt.metaitem.01
samarium chloride concentrate,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcell@11436,氯化钐浓缩液单元,bartworks:gt.bwMetaGeneratedcell
samarium chloride concentrate,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xgt.bwMetaGeneratedcapsule@11436,氯化钐浓缩液 Capsule,bartworks:gt.bwMetaGeneratedcapsule
samarium extracting nano resin,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcell@11411,钐萃取纳米树脂单元,bartworks:gt.bwMetaGeneratedcell
samarium extracting nano resin,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xgt.bwMetaGeneratedcapsule@11411,钐萃取纳米树脂 Capsule,bartworks:gt.bwMetaGeneratedcapsule
samarium rare earth mud,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcell@11462,钐稀土泥浆单元,bartworks:gt.bwMetaGeneratedcell
samarium rare earth mud,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xgt.bwMetaGeneratedcapsule@11462,钐稀土泥浆 Capsule,bartworks:gt.bwMetaGeneratedcapsule
sap,1000,1xitem.misc@8,玻璃罐,Genetics:misc,1xitem.containerCylinder@128,树液玻璃罐,BinnieCore:containerCylinder
sap,1000,1xitem.bucket@0,桶,minecraft:bucket,1xitem.containerBucket@128,树液桶,BinnieCore:containerBucket
sap,1000,1xitem.for.canEmpty@0,罐,Forestry:canEmpty,1xitem.containerCan@128,树液胶囊,BinnieCore:containerCan
sap,1000,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xitem.containerRefractory@128,树液耐火胶囊,BinnieCore:containerRefractory
sap,1000,1xitem.glassBottle@0,玻璃瓶,minecraft:glass_bottle,1xitem.containerGlass@128,树液瓶,BinnieCore:containerGlass
sap,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xitem.containerCapsule@128,树液胶囊,BinnieCore:containerCapsule
sapphirejuice,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30416,蓝宝石汁单元,gregtech:gt.metaitem.01
seaweed byproducts,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcell@11045,海藻副产单元,bartworks:gt.bwMetaGeneratedcell
seaweed byproducts,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xgt.bwMetaGeneratedcapsule@11045,海藻副产 Capsule,bartworks:gt.bwMetaGeneratedcapsule
seaweed concentrate,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcell@11042,浓缩海藻溶液单元,bartworks:gt.bwMetaGeneratedcell
seaweed concentrate,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xgt.bwMetaGeneratedcapsule@11042,浓缩海藻溶液 Capsule,bartworks:gt.bwMetaGeneratedcapsule
seaweedbroth,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.98@8,海藻基质单元,gregtech:gt.metaitem.98
seedoil,1000,1xitem.for.canEmpty@0,罐,Forestry:canEmpty,1xitem.for.canSeedOil@0,种子油罐,Forestry:canSeedOil
seedoil,1000,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xitem.for.refractorySeedOil@0,种子油胶囊,Forestry:refractorySeedOil
seedoil,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30713,种子油单元,gregtech:gt.metaitem.01
seedoil,1000,1xitem.bucket@0,桶,minecraft:bucket,1xitem.for.bucketSeedOil@0,种子油桶,Forestry:bucketSeedOil
seedoil,8000,1xitem.capsule.void@0,空虚空胶囊,MagicBees:capsule.void,1xitem.capsule.void@7,种子油虚空胶囊,MagicBees:capsule.void
seedoil,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xitem.for.waxCapsuleSeedOil@0,种子油胶囊,Forestry:waxCapsuleSeedOil
seedoil,2000,1xitem.capsule.magic@0,空魔力胶囊,MagicBees:capsule.magic,1xitem.capsule.magic@7,种子油魔力胶囊,MagicBees:capsule.magic
seleniumhexafluoride,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellSeleniumHexafluoride@0,六氟化硒单元,miscutils:itemCellSeleniumHexafluoride
severelyhydrocracked.butadiene,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@12646,重度加氢裂化丁二烯单元,gregtech:gt.metaitem.99
severelyhydrocracked.butane,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@12644,重度加氢裂化丁烷单元,gregtech:gt.metaitem.99
severelyhydrocracked.butene,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@12645,重度加氢裂化丁烯单元,gregtech:gt.metaitem.99
severelyhydrocracked.ethane,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@12642,重度加氢裂化乙烷单元,gregtech:gt.metaitem.99
severelyhydrocracked.ethylene,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@12677,重度加氢裂化乙烯单元,gregtech:gt.metaitem.99
severelyhydrocracked.gas,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@12735,重度加氢裂化炼油气单元,gregtech:gt.metaitem.99
severelyhydrocracked.heavyfuel,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@12741,重度加氢裂化重燃油单元,gregtech:gt.metaitem.99
severelyhydrocracked.lightfuel,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@12740,重度加氢裂化轻燃油单元,gregtech:gt.metaitem.99
severelyhydrocracked.naphtha,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@12739,重度加氢裂化石脑油单元,gregtech:gt.metaitem.99
severelyhydrocracked.propane,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@12643,重度加氢裂化丙烷单元,gregtech:gt.metaitem.99
severelyhydrocracked.propene,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@12678,重度加氢裂化丙烯单元,gregtech:gt.metaitem.99
severelysteamcracked.butadiene,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@15646,重度蒸汽裂化丁二烯单元,gregtech:gt.metaitem.99
severelysteamcracked.butane,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@15644,重度蒸汽裂化丁烷单元,gregtech:gt.metaitem.99
severelysteamcracked.butene,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@15645,重度蒸汽裂化丁烯单元,gregtech:gt.metaitem.99
severelysteamcracked.ethane,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@15642,重度蒸汽裂化乙烷单元,gregtech:gt.metaitem.99
severelysteamcracked.ethylene,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@15677,重度蒸汽裂化乙烯单元,gregtech:gt.metaitem.99
severelysteamcracked.gas,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@15735,重度蒸汽裂化炼油气单元,gregtech:gt.metaitem.99
severelysteamcracked.heavyfuel,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@15741,重度蒸汽裂化重燃油单元,gregtech:gt.metaitem.99
severelysteamcracked.lightfuel,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@15740,重度蒸汽裂化轻燃油单元,gregtech:gt.metaitem.99
severelysteamcracked.naphtha,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@15739,重度蒸汽裂化石脑油单元,gregtech:gt.metaitem.99
severelysteamcracked.propane,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@15643,重度蒸汽裂化丙烷单元,gregtech:gt.metaitem.99
severelysteamcracked.propene,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@15678,重度蒸汽裂化丙烯单元,gregtech:gt.metaitem.99
short.mead,1000,1xitem.bucket@0,桶,minecraft:bucket,1xitem.for.bucketShortMead@0,蜂蜜酒桶,Forestry:bucketShortMead
short.mead,1000,1xitem.glassBottle@0,玻璃瓶,minecraft:glass_bottle,1xitem.for.beverage@0,蜂蜜酒,Forestry:beverage
short.mead,1000,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xitem.for.refractoryShortMead@0,蜂蜜酒胶囊,Forestry:refractoryShortMead
short.mead,1000,1xitem.for.canEmpty@0,罐,Forestry:canEmpty,1xitem.for.canShortMead@0,蜂蜜酒罐,Forestry:canShortMead
short.mead,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xitem.for.waxCapsuleShortMead@0,蜂蜜酒胶囊,Forestry:waxCapsuleShortMead
signalum.molten,1000,1xitem.bucket@0,桶,minecraft:bucket,1xitem.tconstruct.bucket@28,桶装熔融信素,TConstruct:buckets
silane,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30798,硅烷单元,gregtech:gt.metaitem.01
siliconoil,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30788,硅油单元,gregtech:gt.metaitem.01
silicontetrachloride,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30968,四氯化硅单元,gregtech:gt.metaitem.01
silicontetrafluoride,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30967,四氟化硅单元,gregtech:gt.metaitem.01
silver.molten,1000,1xitem.iguana.tcon.clayBucketFired@0,粘土桶(烤制),IguanaTweaksTConstruct:clayBucketFired,1xitem.iguana.tcon.clayBucket@19,粘土桶(熔融银),IguanaTweaksTConstruct:clayBucketsTinkers
silver.molten,1000,1xitem.bucket@0,桶,minecraft:bucket,1xitem.tconstruct.bucket@19,桶装熔融银,TConstruct:buckets
slime.blue,1000,1xitem.iguana.tcon.clayBucketFired@0,粘土桶(烤制),IguanaTweaksTConstruct:clayBucketFired,1xitem.iguana.tcon.clayBucket@24,粘土桶(史莱姆粘液),IguanaTweaksTConstruct:clayBucketsTinkers
slime.blue,1000,1xitem.bucket@0,桶,minecraft:bucket,1xitem.tconstruct.bucket@24,桶装史莱姆粘液,TConstruct:buckets
sluicejuice,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30411,废液单元,gregtech:gt.metaitem.01
sodium formate,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcell@56,甲酸钠单元,bartworks:gt.bwMetaGeneratedcell
sodium formate,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xgt.bwMetaGeneratedcapsule@56,甲酸钠 Capsule,bartworks:gt.bwMetaGeneratedcapsule
sodium tungstate,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xgt.bwMetaGeneratedcapsule@29904,钨酸钠 Capsule,bartworks:gt.bwMetaGeneratedcapsule
sodium tungstate,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcell@29904,钨酸钠单元,bartworks:gt.bwMetaGeneratedcell
sodiumfluorosilicate,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcell@11102,氟硅酸钠单元,bartworks:gt.bwMetaGeneratedcell
sodiumfluorosilicate,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xgt.bwMetaGeneratedcapsule@11102,氟硅酸钠 Capsule,bartworks:gt.bwMetaGeneratedcapsule
sodiumpersulfate,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30718,过硫酸钠单元,gregtech:gt.metaitem.01
sodiumpotassium,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.98@18,钠钾共晶合金单元,gregtech:gt.metaitem.98
sodiumpotassium,1000,1xitem.bucket@0,桶,minecraft:bucket,1xitem.SodiumPotassium_bucket@0,桶装钠钾共晶合金(NaK),dreamcraft:dreamcraft_SodiumPotassium_bucket
solution.bluevitriol,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.98@22,蓝矾溶液单元,gregtech:gt.metaitem.98
solution.greenvitriol,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.98@24,绿矾溶液单元,gregtech:gt.metaitem.98
solution.nickelsulfate,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.98@23,硫酸镍溶液单元,gregtech:gt.metaitem.98
spatialfluid,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30106,扩大化空间流体单元,gregtech:gt.metaitem.01
squidink,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.98@6,墨水单元,gregtech:gt.metaitem.98
steam,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.98@0,蒸汽单元,gregtech:gt.metaitem.98
steam,1000,1xitem.glassBottle@0,玻璃瓶,minecraft:glass_bottle,1xitem.railcraft.fluid.steam.bottle@0,蒸汽瓶,Railcraft:fluid.steam.bottle
steam,8000,1xitem.capsule.void@0,空虚空胶囊,MagicBees:capsule.void,1xitem.capsule.void@17,蒸汽虚空胶囊,MagicBees:capsule.void
steam,2000,1xitem.capsule.magic@0,空魔力胶囊,MagicBees:capsule.magic,1xitem.capsule.magic@17,蒸汽魔力胶囊,MagicBees:capsule.magic
steam-cracked bastnasite mud,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcell@11103,蒸汽裂化氟碳镧铈泥浆单元,bartworks:gt.bwMetaGeneratedcell
steam-cracked bastnasite mud,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xgt.bwMetaGeneratedcapsule@11103,蒸汽裂化氟碳镧铈泥浆 Capsule,bartworks:gt.bwMetaGeneratedcapsule
steel.molten,1000,1xitem.iguana.tcon.clayBucketFired@0,粘土桶(烤制),IguanaTweaksTConstruct:clayBucketFired,1xitem.iguana.tcon.clayBucket@12,粘土桶(熔融钢),IguanaTweaksTConstruct:clayBucketsTinkers
steel.molten,1000,1xitem.bucket@0,桶,minecraft:bucket,1xitem.tconstruct.bucket@12,桶装熔融钢,TConstruct:buckets
stone.seared,1000,1xitem.iguana.tcon.clayBucketFired@0,粘土桶(烤制),IguanaTweaksTConstruct:clayBucketFired,1xitem.iguana.tcon.clayBucket@14,粘土桶(熔融焦石),IguanaTweaksTConstruct:clayBucketsTinkers
stone.seared,1000,1xitem.bucket@0,桶,minecraft:bucket,1xitem.tconstruct.bucket@14,桶装熔融石头,TConstruct:buckets
styrene,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30637,苯乙烯单元,gregtech:gt.metaitem.01
sulfurdichloride,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30767,二氯化硫单元,gregtech:gt.metaitem.01
sulfurdioxide,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30651,二氧化硫单元,gregtech:gt.metaitem.01
sulfuricacid,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30720,硫酸单元,gregtech:gt.metaitem.01
sulfuricapatite,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xic2.itemCellEmpty@17,硫酸磷灰石单元,IC2:itemCellEmpty
sulfuriclithium,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xic2.itemCellEmpty@19,硫酸锂单元,IC2:itemCellEmpty
sulfurousacid,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xic2.itemCellEmpty@16,亚硫酸单元,IC2:itemCellEmpty
sulfurtrioxide,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30652,三氧化硫单元,gregtech:gt.metaitem.01
superconductorflux,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcell@23204,超导通流单元,bartworks:gt.bwMetaGeneratedcell
superconductorflux,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xgt.bwMetaGeneratedcapsule@23204,超导通流 Capsule,bartworks:gt.bwMetaGeneratedcapsule
supercoolant,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30140,超级冷却液单元,gregtech:gt.metaitem.01
superlightradox,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.98@9,超轻拉多X单元,gregtech:gt.metaitem.98
technetiumhexafluoride,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellTechnetiumHexafluoride@0,六氟化锝单元,miscutils:itemCellTechnetiumHexafluoride
temporalfluid,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30587,富快子时间流体单元,gregtech:gt.metaitem.01
terbium chloride concentrate,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcell@11439,氯化铽浓缩液单元,bartworks:gt.bwMetaGeneratedcell
terbium chloride concentrate,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xgt.bwMetaGeneratedcapsule@11439,氯化铽浓缩液 Capsule,bartworks:gt.bwMetaGeneratedcapsule
terbium extracting nano resin,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcell@11417,铽萃取纳米树脂单元,bartworks:gt.bwMetaGeneratedcell
terbium extracting nano resin,1000,1xitem.for.waxCapsule@0,蜂蜡胶囊,Forestry:waxCapsule,1xgt.bwMetaGeneratedcapsule@11417,铽萃取纳米树脂 Capsule,bartworks:gt.bwMetaGeneratedcapsule
terephthalicacid,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30764,对苯二甲酸单元,gregtech:gt.metaitem.01
tetrafluoroethylene,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.01@30666,四氟乙烯单元,gregtech:gt.metaitem.01
tetrahydrofuran,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcell@11300,四氢呋喃单元,bartworks:gt.bwMetaGeneratedcell
