Name,ID,Has Item,Mod,Class,Display Name
kekztech:kekztech_lapotronicenergyunit_block,3249,true,null,common.blocks.Block_LapotronicEnergyUnit,兰波顿超级电容机械方块
kekztech:kekztech_largehextile_block,3250,true,null,common.blocks.Block_LargeHexPlate,大六角瓷砖
kubatech:defc.casing,3251,true,null,kubatech.loaders.block.defc.DEFCCasingBlock,defc.casing.0.name
kubatech:kubablocks,3252,true,null,kubatech.loaders.block.kubablock.KubaBlock,茶接收器
LogisticsPipes:logisticsSolidBlock,3253,true,null,logisticspipes.blocks.LogisticsSolidBlock,物流焊接台
LogisticsPipes:logisticsPipeBlock,3254,true,null,logisticspipes.pipes.basic.LogisticsBlockGenericPipe,LogisticsPipes Pipe Block.name
lootgames:LootGamesDungeonWall,3255,true,null,eu.usrv.legacylootgames.blocks.DungeonBrick,地牢墙壁
lootgames:LootGamesDungeonLight,3256,true,null,eu.usrv.legacylootgames.blocks.DungeonLightSource,地牢灯
lootgames:LootGamesMasterBlock,3257,true,null,ru.timeconqueror.lootgames.common.block.PuzzleMasterBlock,谜题大师
lootgames:smart_subordinate,3258,true,null,ru.timeconqueror.lootgames.api.block.SmartSubordinateBlock,智能助手
lootgames:board_border,3259,true,null,ru.timeconqueror.lootgames.api.block.BoardBorderBlock,边框
lootgames:gol_activator,3260,true,null,ru.timeconqueror.lootgames.common.block.GOLActivatorBlock,游戏灯
lootgames:ms_activator,3261,true,null,ru.timeconqueror.lootgames.common.block.MSActivatorBlock,扫雷
lootgames:gol_master,3262,true,null,ru.timeconqueror.lootgames.api.block.GameMasterBlock,游戏灯
lootgames:ms_master,3263,true,null,ru.timeconqueror.lootgames.api.block.GameMasterBlock,扫雷
lootgames:GOLMasterBlock,3264,true,null,eu.usrv.legacylootgames.gol.blocks.LegacyLightGameBlock,游戏灯
malisisdoors:door_acacia,3265,true,null,net.malisis.doors.door.block.Door,金合欢木门
malisisdoors:door_birch,3266,true,null,net.malisis.doors.door.block.Door,白桦木门
malisisdoors:door_dark_oak,3267,true,null,net.malisis.doors.door.block.Door,深色橡木门
malisisdoors:door_jungle,3268,true,null,net.malisis.doors.door.block.Door,丛林木门
malisisdoors:door_spruce,3269,true,null,net.malisis.doors.door.block.Door,云杉木门
malisisdoors:wood_sliding_door,3270,true,null,net.malisis.doors.door.block.Door,木框玻璃门
malisisdoors:iron_sliding_door,3271,true,null,net.malisis.doors.door.block.Door,铁框玻璃门
malisisdoors:jail_door,3272,true,null,net.malisis.doors.door.block.Door,监狱门
malisisdoors:laboratory_door,3273,true,null,net.malisis.doors.door.block.Door,实验室门
malisisdoors:factory_door,3274,true,null,net.malisis.doors.door.block.Door,工厂门
malisisdoors:shoji_door,3275,true,null,net.malisis.doors.door.block.Door,障子门
malisisdoors:curtain_black,3276,true,null,net.malisis.doors.door.block.Door,黑色幕布
malisisdoors:curtain_red,3277,true,null,net.malisis.doors.door.block.Door,红色幕布
malisisdoors:curtain_green,3278,true,null,net.malisis.doors.door.block.Door,绿色幕布
malisisdoors:curtain_brown,3279,true,null,net.malisis.doors.door.block.Door,棕色幕布
malisisdoors:curtain_blue,3280,true,null,net.malisis.doors.door.block.Door,蓝色幕布
malisisdoors:curtain_purple,3281,true,null,net.malisis.doors.door.block.Door,紫色幕布
malisisdoors:curtain_cyan,3282,true,null,net.malisis.doors.door.block.Door,青色幕布
malisisdoors:curtain_silver,3283,true,null,net.malisis.doors.door.block.Door,银色幕布
malisisdoors:curtain_gray,3284,true,null,net.malisis.doors.door.block.Door,灰色幕布
malisisdoors:curtain_pink,3285,true,null,net.malisis.doors.door.block.Door,粉色幕布
malisisdoors:curtain_lime,3286,true,null,net.malisis.doors.door.block.Door,黄绿色幕布
malisisdoors:curtain_yellow,3287,true,null,net.malisis.doors.door.block.Door,黄色幕布
malisisdoors:curtain_light_blue,3288,true,null,net.malisis.doors.door.block.Door,淡蓝色幕布
malisisdoors:curtain_magenta,3289,true,null,net.malisis.doors.door.block.Door,品红色幕布
malisisdoors:curtain_orange,3290,true,null,net.malisis.doors.door.block.Door,橙色幕布
malisisdoors:curtain_white,3291,true,null,net.malisis.doors.door.block.Door,白色幕布
malisisdoors:saloon,3292,true,null,net.malisis.doors.door.block.SaloonDoorBlock,酒馆门
malisisdoors:acaciaFenceGate,3293,true,null,net.malisis.doors.door.block.FenceGate,金合欢木栅栏门
malisisdoors:birchFenceGate,3294,true,null,net.malisis.doors.door.block.FenceGate,白桦木栅栏门
malisisdoors:darkOakFenceGate,3295,true,null,net.malisis.doors.door.block.FenceGate,深色橡木栅栏门
malisisdoors:jungleFenceGate,3296,true,null,net.malisis.doors.door.block.FenceGate,丛林木栅栏门
malisisdoors:spruceFenceGate,3297,true,null,net.malisis.doors.door.block.FenceGate,云杉木栅栏门
malisisdoors:camoFenceGate,3298,true,null,net.malisis.doors.door.block.FenceGate,混色栅栏门
malisisdoors:iron_trapdoor,3299,true,null,net.malisis.doors.trapdoor.block.TrapDoor,铁制活板门
malisisdoors:sliding_trapdoor,3300,true,null,net.malisis.doors.trapdoor.block.TrapDoor,滑动活板门
malisisdoors:trapdoor_acacia,3301,true,null,net.malisis.doors.trapdoor.block.TrapDoor,金合欢木活板门
malisisdoors:trapdoor_birch,3302,true,null,net.malisis.doors.trapdoor.block.TrapDoor,白桦木活板门
malisisdoors:trapdoor_dark_oak,3303,true,null,net.malisis.doors.trapdoor.block.TrapDoor,深色橡木活板门
malisisdoors:trapdoor_jungle,3304,true,null,net.malisis.doors.trapdoor.block.TrapDoor,丛林木活板门
malisisdoors:trapdoor_spruce,3305,true,null,net.malisis.doors.trapdoor.block.TrapDoor,云杉木活板门
malisisdoors:player_sensor,3306,true,null,net.malisis.doors.block.PlayerSensor,玩家感应器
malisisdoors:vanishing_block,3307,true,null,net.malisis.doors.block.VanishingBlock,消失的木框架
malisisdoors:vanishing_block_diamond,3308,true,null,net.malisis.doors.block.VanishingDiamondBlock,消失的钻石框架
malisisdoors:block_mixer,3309,true,null,net.malisis.doors.block.BlockMixer,方块混合器
malisisdoors:mixed_block,3310,true,null,net.malisis.doors.block.MixedBlock,混合方块
malisisdoors:garage_door,3311,true,null,net.malisis.doors.block.GarageDoor,车库门
malisisdoors:door_factory,3312,true,null,net.malisis.doors.block.DoorFactory,制门工厂
malisisdoors:null,3313,true,null,net.malisis.doors.door.block.CustomDoor,"未命名方块,请报告给作者."
malisisdoors:rustyHatch,3314,true,null,net.malisis.doors.door.block.RustyHatch,生锈舱门
malisisdoors:rustyLadder,3315,true,null,net.malisis.doors.block.RustyLadder,生锈铁梯
malisisdoors:carriage_door,3316,true,null,net.malisis.doors.door.block.BigDoor,宅门
malisisdoors:medieval_door,3317,true,null,net.malisis.doors.door.block.BigDoor,中世纪门
malisisdoors:forcefieldDoor,3318,true,null,net.malisis.doors.door.block.ForcefieldDoor,力场
neenergistics:tile.pattern_interface,3319,true,null,com.github.vfyjxf.nee.block.BlockPatternInterface,样板接口
openmodularturrets:baseTierWood,3320,true,null,openmodularturrets.blocks.turretbases.BlockTurretBaseTierOne,炮塔基座(一级)
openmodularturrets:baseTierOneBlock,3321,true,null,openmodularturrets.blocks.turretbases.BlockTurretBaseTierTwo,炮塔基座(二级)
openmodularturrets:baseTierTwoBlock,3322,true,null,openmodularturrets.blocks.turretbases.BlockTurretBaseTierThree,炮塔基座(三级)
openmodularturrets:baseTierThreeBlock,3323,true,null,openmodularturrets.blocks.turretbases.BlockTurretBaseTierFour,炮塔基座(四级)
openmodularturrets:baseTierFourBlock,3324,true,null,openmodularturrets.blocks.turretbases.BlockTurretBaseTierFive,炮塔基座(五级)
openmodularturrets:expanderPowerTierOne,3325,true,null,openmodularturrets.blocks.expanders.BlockExpanderPowerTierOne,基座能量扩容(一级)
openmodularturrets:expanderPowerTierTwo,3326,true,null,openmodularturrets.blocks.expanders.BlockExpanderPowerTierTwo,基座能量扩容(二级)
openmodularturrets:expanderPowerTierThree,3327,true,null,openmodularturrets.blocks.expanders.BlockExpanderPowerTierThree,基座能量扩容(三级)
openmodularturrets:expanderPowerTierFour,3328,true,null,openmodularturrets.blocks.expanders.BlockExpanderPowerTierFour,基座能量扩容(四级)
openmodularturrets:expanderPowerTierFive,3329,true,null,openmodularturrets.blocks.expanders.BlockExpanderPowerTierFive,基座能量扩容(五级)
openmodularturrets:expanderInvTierOne,3330,true,null,openmodularturrets.blocks.expanders.BlockExpanderInvTierOne,基座存储扩容(一级)
openmodularturrets:expanderInvTierTwo,3331,true,null,openmodularturrets.blocks.expanders.BlockExpanderInvTierTwo,基座存储扩容(二级)
openmodularturrets:expanderInvTierThree,3332,true,null,openmodularturrets.blocks.expanders.BlockExpanderInvTierThree,基座存储扩容(三级)
openmodularturrets:expanderInvTierFour,3333,true,null,openmodularturrets.blocks.expanders.BlockExpanderInvTierFour,基座存储扩容(四级)
openmodularturrets:expanderInvTierFive,3334,true,null,openmodularturrets.blocks.expanders.BlockExpanderInvTierFive,基座存储扩容(五级)
openmodularturrets:hardWallTierOne,3335,true,null,openmodularturrets.blocks.misc.BlockHardWallTierOne,坚固墙壁(一级)
openmodularturrets:hardWallTierTwo,3336,true,null,openmodularturrets.blocks.misc.BlockHardWallTierTwo,坚固墙壁(二级)
openmodularturrets:hardWallTierThree,3337,true,null,openmodularturrets.blocks.misc.BlockHardWallTierThree,坚固墙壁(三级)
openmodularturrets:hardWallTierFour,3338,true,null,openmodularturrets.blocks.misc.BlockHardWallTierFour,坚固墙壁(四级)
openmodularturrets:hardWallTierFive,3339,true,null,openmodularturrets.blocks.misc.BlockHardWallTierFive,坚固墙壁(五级)
openmodularturrets:fenceTierOne,3340,true,null,openmodularturrets.blocks.misc.BlockFenceTierOne,护栏(一级)
openmodularturrets:fenceTierTwo,3341,true,null,openmodularturrets.blocks.misc.BlockFenceTierTwo,护栏(二级)
openmodularturrets:fenceTierThree,3342,true,null,openmodularturrets.blocks.misc.BlockFenceTierThree,护栏(三级)
openmodularturrets:fenceTierFour,3343,true,null,openmodularturrets.blocks.misc.BlockFenceTierFour,护栏(四级)
openmodularturrets:fenceTierFive,3344,true,null,openmodularturrets.blocks.misc.BlockFenceTierFive,护栏(五级)
openmodularturrets:disposeItemTurret,3345,true,null,openmodularturrets.blocks.turretheads.BlockDisposableTurret,低级投射炮塔
openmodularturrets:potatoCannonTurret,3346,true,null,openmodularturrets.blocks.turretheads.BlockPotatoCannonTurret,土豆加农炮塔
openmodularturrets:machineGunTurret,3347,true,null,openmodularturrets.blocks.turretheads.BlockGunTurret,机关枪炮塔
openmodularturrets:incendiaryTurret,3348,true,null,openmodularturrets.blocks.turretheads.BlockIncendiaryTurret,燃烧弹炮塔
openmodularturrets:grenadeTurret,3349,true,null,openmodularturrets.blocks.turretheads.BlockGrenadeTurret,榴弹发射炮塔
openmodularturrets:relativisticTurret,3350,true,null,openmodularturrets.blocks.turretheads.BlockRelativisticTurret,相位力场炮塔
openmodularturrets:rocketTurret,3351,true,null,openmodularturrets.blocks.turretheads.BlockRocketTurret,火箭发射炮塔
openmodularturrets:teleporterTurret,3352,true,null,openmodularturrets.blocks.turretheads.BlockTeleporterTurret,传送炮塔
openmodularturrets:laserTurret,3353,true,null,openmodularturrets.blocks.turretheads.BlockLaserTurret,激光炮塔
openmodularturrets:railGunTurret,3354,true,null,openmodularturrets.blocks.turretheads.BlockRailGunTurret,磁轨炮炮塔
openmodularturrets:leverBlock,3355,true,null,openmodularturrets.blocks.misc.LeverBlock,炮塔基座曲柄
openprinter:openprinter.printer,3356,true,null,pcl.openprinter.blocks.BlockPrinter,开放式打印机
openprinter:openprinter.shredder,3357,true,null,pcl.openprinter.blocks.BlockShredder,开放式碎纸机
openprinter:openprinter.filecabinet,3358,true,null,pcl.openprinter.blocks.BlockFileCabinet,开放式文件柜
opensecurity:magreader,3359,true,null,pcl.opensecurity.blocks.BlockMagReader,磁卡片输入机
opensecurity:rfidreader,3360,true,null,pcl.opensecurity.blocks.BlockRFIDReader,RFID读写器
opensecurity:rfidwriter,3361,true,null,pcl.opensecurity.blocks.BlockCardWriter,写卡器
opensecurity:alarm,3362,true,null,pcl.opensecurity.blocks.BlockAlarm,警铃
opensecurity:entitydetector,3363,true,null,pcl.opensecurity.blocks.BlockEntityDetector,实体探测器
opensecurity:doorcontroller,3364,true,null,pcl.opensecurity.blocks.BlockDoorController,门控器
opensecurity:SecurityDoor,3365,true,null,pcl.opensecurity.blocks.BlockSecurityDoor,tile.securityDoor.name
opensecurity:SecurityDoorPrivate,3366,true,null,pcl.opensecurity.blocks.BlockSecurityDoorPrivate,tile.securityDoor.name
opensecurity:opensecurity.DataBlock,3367,true,null,pcl.opensecurity.blocks.BlockData,数据块
opensecurity:opensecurity.SwitchableHub,3368,true,null,pcl.opensecurity.blocks.BlockSwitchableHub,可切换集线器
opensecurity:opensecurity.BlockKVM,3369,true,null,pcl.opensecurity.blocks.BlockKVM,KVM切换器
opensecurity:energyTurretBlock,3370,true,null,pcl.opensecurity.blocks.BlockEnergyTurret,能源炮塔
opensecurity:keypadLock,3371,true,null,pcl.opensecurity.blocks.BlockKeypadLock,按键
opensecurity:biometricScanner,3372,true,null,pcl.opensecurity.blocks.BlockBiometricReader,生物计量读写器
harvestthenether:netherLog,3373,true,null,com.pam.harvestthenether.BlockNetherLog,下界原木
harvestthenether:netherLeaves,3374,true,null,com.pam.harvestthenether.BlockNetherLeaves,下界树叶
harvestthenether:netherPlanks,3375,true,null,com.pam.harvestthenether.BlockNetherPlanks,下界木板
harvestthenether:netherSapling,3376,true,null,com.pam.harvestthenether.BlockNetherSapling,炙炎果树苗
harvestthenether:ignisFruit,3377,true,null,com.pam.harvestthenether.BlockPamFruit,炙炎果
harvestthenether:netherBed,3378,true,null,com.pam.harvestthenether.BlockNetherBed,下界床
harvestthenether:netherGarden,3379,true,null,com.pam.harvestthenether.BlockNetherGarden,下界菜园
harvestthenether:bloodleafCrop,3380,true,null,com.pam.harvestthenether.BlockPamCrop,血腥叶片
harvestthenether:fleshrootCrop,3381,true,null,com.pam.harvestthenether.BlockPamCrop,血肉之根
harvestthenether:marrowberryCrop,3382,true,null,com.pam.harvestthenether.BlockPamCrop,骨髓浆果
harvestthenether:glowFlower,3383,true,null,com.pam.harvestthenether.BlockNetherGarden,辉光花
harvestthenether:glowflowerCrop,3384,true,null,com.pam.harvestthenether.BlockPamCrop,辉光花
personalspace:personalPortal,3385,true,null,me.eigenraven.personalspace.block.PortalBlock,私人维度传送门
personalspace:personalPortal_migration2,3386,true,null,me.eigenraven.personalspace.block.PortalBlock,继承私人维度传送门(UtilityWorlds迁移)
personalspace:personalPortal_migration3,3387,true,null,me.eigenraven.personalspace.block.PortalBlock,继承私人维度传送门(UtilityWorlds迁移)
personalspace:personalPortal_migration4,3388,true,null,me.eigenraven.personalspace.block.PortalBlock,继承私人维度传送门(UtilityWorlds迁移)
RIO:tile.remote_interface,3389,true,null,remoteio.common.block.BlockRemoteInterface,远程接口
RIO:tile.remote_inventory,3390,true,null,remoteio.common.block.BlockRemoteInventory,远程背包接口
RIO:tile.machine,3391,true,null,remoteio.common.block.BlockMachine,蓄水箱
RIO:skylight,3392,true,null,remoteio.common.block.BlockSkylight,天窗
RIO:intelligentWorkbench,3393,true,null,remoteio.common.block.BlockIntelligentWorkbench,智能工作台
SGCraft:stargateRing,3394,true,null,gcewing.sg.SGRingBlock,星门外环方块
SGCraft:stargateBase,3395,true,null,gcewing.sg.SGBaseBlock,星门底座方块
SGCraft:stargateController,3396,true,null,gcewing.sg.DHDBlock,星门控制器
SGCraft:naquadahBlock,3397,true,null,gcewing.sg.NaquadahBlock,硅岩合金块
SGCraft:naquadahOre,3398,true,null,gcewing.sg.NaquadahOreBlock,硅岩矿石
SGCraft:ic2PowerUnit,3399,true,null,gcewing.sg.ic2.IC2PowerBlock,IC2星门能量单元
SGCraft:rfPowerUnit,3400,true,null,gcewing.sg.rf.RFPowerBlock,RF星门能量单元
SGCraft:ocInterface,3401,true,null,gcewing.sg.oc.OCInterfaceBlock,星门OC接口
sleepingbag:sleepingBagBlock,3402,true,null,ru.npo6ka.sleepingbag.blocks.BlockSleepingBag,Sleeping Bag
StevesFactoryManager:BlockMachineManagerName,3403,true,null,vswe.stevesfactory.blocks.BlockManager,工厂管理器
StevesFactoryManager:BlockCableName,3404,true,null,vswe.stevesfactory.blocks.BlockCable,工厂线缆
StevesFactoryManager:BlockCableRelayName,3405,true,null,vswe.stevesfactory.blocks.BlockCableRelay,物品栏中转站
StevesFactoryManager:BlockCableOutputName,3406,true,null,vswe.stevesfactory.blocks.BlockCableOutput,红石信号发射器
StevesFactoryManager:BlockCableInputName,3407,true,null,vswe.stevesfactory.blocks.BlockCableInput,红石信号接收器
StevesFactoryManager:BlockCableCreativeName,3408,true,null,vswe.stevesfactory.blocks.BlockCableCreative,创造物品供应器
StevesFactoryManager:BlockCableIntakeName,3409,true,null,vswe.stevesfactory.blocks.BlockCableIntake,物品阀门
StevesFactoryManager:BlockCableBUDName,3410,true,null,vswe.stevesfactory.blocks.BlockCableBUD,方块更新检测器
StevesFactoryManager:BlockCableBreakerName,3411,true,null,vswe.stevesfactory.blocks.BlockCableBreaker,方块交互器
StevesFactoryManager:BlockCableClusterName,3412,true,null,vswe.stevesfactory.blocks.BlockCableCluster,集线器
StevesFactoryManager:BlockCableCamouflageName,3413,true,null,vswe.stevesfactory.blocks.BlockCableCamouflages,伪装方块
StevesFactoryManager:BlockCableSignName,3414,true,null,vswe.stevesfactory.blocks.BlockCableSign,告示牌更新器
StevesAddons:cable_rf,3415,true,null,stevesaddons.blocks.BlockCableRF,RF节点
StevesAddons:cable_ae,3416,true,null,stevesaddons.blocks.BlockCableAE,AE连接器
StorageDrawers:fullDrawers1,3417,true,null,com.jaquadro.minecraft.storagedrawers.block.BlockDrawers,橡木抽屉
StorageDrawers:fullDrawers2,3418,true,null,com.jaquadro.minecraft.storagedrawers.block.BlockDrawers,橡木抽屉(1x2)
StorageDrawers:fullDrawers4,3419,true,null,com.jaquadro.minecraft.storagedrawers.block.BlockDrawers,橡木抽屉(2x2)
StorageDrawers:halfDrawers2,3420,true,null,com.jaquadro.minecraft.storagedrawers.block.BlockDrawers,小型橡木抽屉(1x2)
